Home Team,Away Team,Date,Time,Game Week,Home Score,Away Score
15,2,17/09/2023,09:32,29,3,0
18,9,17/09/2023,09:32,29,2,1
20,22,17/09/2023,09:32,29,2,1
3,7,17/09/2023,09:32,29,2,1
10,16,17/09/2023,09:32,29,1,1
14,12,17/09/2023,09:32,29,2,2
17,13,17/09/2023,09:32,29,0,1
1,5,17/09/2023,09:32,29,2,1
19,21,17/09/2023,09:32,29,3,0
11,8,17/09/2023,09:32,29,1,0
2,14,17/09/2023,09:28,28,4,0
12,20,17/09/2023,09:28,28,2,0
17,11,17/09/2023,09:28,28,1,3
13,3,17/09/2023,09:28,28,4,1
16,1,17/09/2023,09:28,28,2,1
7,10,17/09/2023,09:28,28,2,2
21,9,17/09/2023,09:28,28,1,1
22,19,17/09/2023,09:28,28,1,3
8,15,17/09/2023,09:28,28,2,0
5,18,17/09/2023,09:28,28,1,1
20,2,17/09/2023,09:24,27,2,0
14,8,17/09/2023,09:24,27,0,0
1,7,17/09/2023,09:24,27,0,1
9,5,17/09/2023,09:24,27,1,2
10,13,17/09/2023,09:24,27,1,1
19,12,17/09/2023,09:24,27,1,1
3,11,17/09/2023,09:24,27,1,3
15,17,17/09/2023,09:24,27,1,0
18,16,17/09/2023,09:24,27,3,3
22,21,17/09/2023,09:24,27,5,1
21,5,17/09/2023,09:20,26,0,1
17,14,17/09/2023,09:20,26,0,1
11,10,17/09/2023,09:20,26,3,1
16,9,17/09/2023,09:20,26,2,2
13,1,17/09/2023,09:20,26,0,0
8,20,17/09/2023,09:20,26,4,0
7,18,17/09/2023,09:20,26,2,2
3,15,17/09/2023,09:20,26,0,1
12,22,17/09/2023,09:20,26,3,1
2,19,17/09/2023,09:20,26,0,0
18,13,17/09/2023,09:16,25,3,1
10,15,17/09/2023,09:16,25,2,1
12,21,17/09/2023,09:16,25,0,1
9,7,17/09/2023,09:16,25,1,2
1,11,17/09/2023,09:16,25,1,2
14,3,17/09/2023,09:16,25,2,0
5,16,17/09/2023,09:16,25,1,2
19,8,17/09/2023,09:16,25,1,1
20,17,17/09/2023,09:16,25,1,2
22,2,17/09/2023,09:16,25,3,3
3,20,17/09/2023,09:12,24,2,0
17,19,17/09/2023,09:12,24,2,0
13,9,17/09/2023,09:12,24,1,1
15,1,17/09/2023,09:12,24,0,0
7,5,17/09/2023,09:12,24,1,2
21,16,17/09/2023,09:12,24,1,0
11,18,17/09/2023,09:12,24,0,0
2,12,17/09/2023,09:12,24,3,3
10,14,17/09/2023,09:12,24,1,3
8,22,17/09/2023,09:12,24,1,1
9,11,17/09/2023,09:08,23,1,2
1,14,17/09/2023,09:08,23,2,1
20,10,17/09/2023,09:08,23,0,0
12,8,17/09/2023,09:08,23,0,5
2,21,17/09/2023,09:08,23,1,0
19,3,17/09/2023,09:08,23,4,2
5,13,17/09/2023,09:08,23,0,1
18,15,17/09/2023,09:08,23,2,1
16,7,17/09/2023,09:08,23,3,2
22,17,17/09/2023,09:08,23,1,1
17,12,17/09/2023,09:04,22,0,2
14,18,17/09/2023,09:04,22,1,1
3,22,17/09/2023,09:04,22,2,2
15,9,17/09/2023,09:04,22,2,0
8,2,17/09/2023,09:04,22,3,2
1,20,17/09/2023,09:04,22,3,1
11,5,17/09/2023,09:04,22,3,0
10,19,17/09/2023,09:04,22,2,0
21,7,17/09/2023,09:04,22,1,4
13,16,17/09/2023,09:04,22,3,0
2,17,17/09/2023,09:00,21,0,2
19,1,17/09/2023,09:00,21,1,0
16,11,17/09/2023,09:00,21,2,0
22,10,17/09/2023,09:00,21,0,0
9,14,17/09/2023,09:00,21,1,1
8,21,17/09/2023,09:00,21,3,3
7,13,17/09/2023,09:00,21,0,1
12,3,17/09/2023,09:00,21,1,1
18,20,17/09/2023,09:00,21,3,0
5,15,17/09/2023,09:00,21,2,1
17,8,17/09/2023,08:56,20,0,3
18,19,17/09/2023,08:56,20,3,2
20,9,17/09/2023,08:56,20,1,1
21,13,17/09/2023,08:56,20,2,1
3,2,17/09/2023,08:56,20,2,2
11,7,17/09/2023,08:56,20,2,1
15,16,17/09/2023,08:56,20,3,0
1,22,17/09/2023,08:56,20,0,1
14,5,17/09/2023,08:56,20,2,1
10,12,17/09/2023,08:56,20,1,1
2,10,17/09/2023,08:52,19,2,3
17,21,17/09/2023,08:52,19,2,1
8,3,17/09/2023,08:52,19,2,1
5,20,17/09/2023,08:52,19,2,3
7,15,17/09/2023,08:52,19,0,0
22,18,17/09/2023,08:52,19,0,1
16,14,17/09/2023,08:52,19,2,3
13,11,17/09/2023,08:52,19,1,1
9,19,17/09/2023,08:52,19,1,3
12,1,17/09/2023,08:52,19,4,1
14,7,17/09/2023,08:48,18,2,0
20,16,17/09/2023,08:48,18,3,1
15,13,17/09/2023,08:48,18,1,0
9,22,17/09/2023,08:48,18,5,1
3,17,17/09/2023,08:48,18,3,2
19,5,17/09/2023,08:48,18,3,0
18,12,17/09/2023,08:48,18,0,0
1,2,17/09/2023,08:48,18,0,1
21,11,17/09/2023,08:48,18,1,1
10,8,17/09/2023,08:48,18,1,0
3,21,17/09/2023,08:44,17,2,0
12,9,17/09/2023,08:44,17,2,0
2,18,17/09/2023,08:44,17,0,1
5,22,17/09/2023,08:44,17,1,1
16,19,17/09/2023,08:44,17,1,0
7,20,17/09/2023,08:44,17,1,2
17,10,17/09/2023,08:44,17,1,1
11,15,17/09/2023,08:44,17,3,1
8,1,17/09/2023,08:44,17,2,1
13,14,17/09/2023,08:44,17,1,0
21,15,17/09/2023,08:40,16,2,2
1,17,17/09/2023,08:40,16,1,0
19,7,17/09/2023,08:40,16,1,0
10,3,17/09/2023,08:40,16,1,3
14,11,17/09/2023,08:40,16,0,2
18,8,17/09/2023,08:40,16,2,0
20,13,17/09/2023,08:40,16,1,2
5,12,17/09/2023,08:40,16,1,5
22,16,17/09/2023,08:40,16,0,1
9,2,17/09/2023,08:40,16,3,0
10,21,17/09/2023,08:36,15,2,2
11,20,17/09/2023,08:36,15,2,0
8,9,17/09/2023,08:36,15,2,1
3,1,17/09/2023,08:36,15,2,2
15,14,17/09/2023,08:36,15,2,1
7,22,17/09/2023,08:36,15,3,1
16,13,17/09/2023,08:36,15,0,1
19,2,17/09/2023,08:36,15,2,1
5,5,17/09/2023,08:36,15,1,0
17,18,17/09/2023,08:36,15,1,0
16,2,17/09/2023,08:32,14,1,2
19,11,17/09/2023,08:32,14,2,2
12,7,17/09/2023,08:32,14,2,0
1,10,17/09/2023,08:32,14,2,1
18,3,17/09/2023,08:32,14,0,2
9,17,17/09/2023,08:32,14,2,2
5,8,17/09/2023,08:32,14,3,3
21,14,17/09/2023,08:32,14,0,0
20,15,17/09/2023,08:32,14,1,1
22,13,17/09/2023,08:32,14,0,4
13,12,17/09/2023,08:28,13,1,2
8,16,17/09/2023,08:28,13,3,1
1,21,17/09/2023,08:28,13,3,0
11,22,17/09/2023,08:28,13,3,0
3,9,17/09/2023,08:28,13,1,0
14,20,17/09/2023,08:28,13,1,1
10,18,17/09/2023,08:28,13,2,2
7,2,17/09/2023,08:28,13,2,2
15,19,17/09/2023,08:28,13,2,2
17,5,17/09/2023,08:28,13,2,0
16,17,17/09/2023,08:24,12,1,3
7,8,17/09/2023,08:24,12,2,3
19,14,17/09/2023,08:24,12,2,1
2,13,17/09/2023,08:24,12,1,1
12,11,17/09/2023,08:24,12,1,0
18,1,17/09/2023,08:24,12,1,5
21,20,17/09/2023,08:24,12,1,0
5,3,17/09/2023,08:24,12,0,1
9,10,17/09/2023,08:24,12,1,3
22,15,17/09/2023,08:24,12,0,3
18,21,17/09/2023,08:20,11,3,0
15,12,17/09/2023,08:20,11,0,1
1,9,17/09/2023,08:20,11,2,0
13,8,17/09/2023,08:20,11,1,0
10,5,17/09/2023,08:20,11,1,1
17,7,17/09/2023,08:20,11,1,0
3,16,17/09/2023,08:20,11,1,1
11,2,17/09/2023,08:20,11,2,1
20,19,17/09/2023,08:20,11,1,3
14,22,17/09/2023,08:20,11,1,2
22,20,17/09/2023,08:16,10,1,3
8,11,17/09/2023,08:16,10,1,1
16,10,17/09/2023,08:16,10,2,1
2,15,17/09/2023,08:16,10,0,3
9,18,17/09/2023,08:16,10,0,1
13,17,17/09/2023,08:16,10,1,3
21,19,17/09/2023,08:16,10,1,1
7,3,17/09/2023,08:16,10,1,1
5,1,17/09/2023,08:16,10,3,2
12,14,17/09/2023,08:16,10,1,1
1,16,17/09/2023,08:12,9,0,2
11,17,17/09/2023,08:12,9,2,1
20,12,17/09/2023,08:12,9,1,2
15,8,17/09/2023,08:12,9,0,2
14,2,17/09/2023,08:12,9,1,1
3,13,17/09/2023,08:12,9,4,0
19,22,17/09/2023,08:12,9,0,1
10,7,17/09/2023,08:12,9,1,3
9,21,17/09/2023,08:12,9,1,1
18,5,17/09/2023,08:12,9,1,1
12,19,17/09/2023,08:08,8,1,0
11,3,17/09/2023,08:08,8,0,0
5,9,17/09/2023,08:08,8,1,1
21,22,17/09/2023,08:08,8,0,1
7,1,17/09/2023,08:08,8,1,1
2,20,17/09/2023,08:08,8,0,1
13,10,17/09/2023,08:08,8,1,1
16,18,17/09/2023,08:08,8,2,1
17,15,17/09/2023,08:08,8,0,1
8,14,17/09/2023,08:08,8,1,2
20,8,17/09/2023,08:04,7,0,1
14,17,17/09/2023,08:04,7,1,1
1,13,17/09/2023,08:04,7,2,2
10,11,17/09/2023,08:04,7,0,0
5,21,17/09/2023,08:04,7,2,1
22,12,17/09/2023,08:04,7,1,4
18,7,17/09/2023,08:04,7,1,1
9,16,17/09/2023,08:04,7,2,3
19,2,17/09/2023,08:04,7,2,2
15,3,17/09/2023,08:04,7,1,1
17,20,17/09/2023,08:00,6,0,2
7,9,17/09/2023,08:00,6,0,1
21,12,17/09/2023,08:00,6,0,3
3,14,17/09/2023,08:00,6,0,2
15,10,17/09/2023,08:00,6,1,0
2,22,17/09/2023,08:00,6,1,0
11,1,17/09/2023,08:00,6,2,3
16,5,17/09/2023,08:00,6,1,2
13,18,17/09/2023,08:00,6,0,4
8,19,17/09/2023,08:00,6,0,0
18,11,17/09/2023,07:56,5,0,2
16,21,17/09/2023,07:56,5,3,1
9,13,17/09/2023,07:56,5,2,2
5,7,17/09/2023,07:56,5,1,0
22,8,17/09/2023,07:56,5,0,1
12,2,17/09/2023,07:56,5,2,1
19,17,17/09/2023,07:56,5,1,0
1,15,17/09/2023,07:56,5,1,1
20,3,17/09/2023,07:56,5,1,2
14,10,17/09/2023,07:56,5,1,1
8,12,17/09/2023,07:52,4,2,0
7,16,17/09/2023,07:52,4,1,4
10,20,17/09/2023,07:52,4,1,1
15,18,17/09/2023,07:52,4,1,1
13,5,17/09/2023,07:52,4,1,2
21,2,17/09/2023,07:52,4,1,0
11,9,17/09/2023,07:52,4,2,2
14,1,17/09/2023,07:52,4,0,0
17,22,17/09/2023,07:52,4,1,3
3,19,17/09/2023,07:52,4,0,1
7,21,17/09/2023,07:48,3,5,1
12,17,17/09/2023,07:48,3,1,1
2,8,17/09/2023,07:48,3,1,2
5,11,17/09/2023,07:48,3,4,1
16,13,17/09/2023,07:48,3,0,0
22,3,17/09/2023,07:48,3,1,0
19,10,17/09/2023,07:48,3,2,1
18,14,17/09/2023,07:48,3,1,2
9,15,17/09/2023,07:48,3,1,5
20,1,17/09/2023,07:48,3,1,2
3,12,17/09/2023,07:44,2,1,4
20,18,17/09/2023,07:44,2,0,1
11,16,17/09/2023,07:44,2,1,0
17,2,17/09/2023,07:44,2,2,1
14,9,17/09/2023,07:44,2,3,0
13,7,17/09/2023,07:44,2,0,1
1,19,17/09/2023,07:44,2,1,0
21,8,17/09/2023,07:44,2,2,3
10,22,17/09/2023,07:44,2,0,0
15,5,17/09/2023,07:44,2,3,1
5,14,17/09/2023,07:40,1,1,0
8,17,17/09/2023,07:40,1,3,0
16,15,17/09/2023,07:40,1,1,3
19,18,17/09/2023,07:40,1,2,0
22,1,17/09/2023,07:40,1,1,0
7,11,17/09/2023,07:40,1,1,1
2,3,17/09/2023,07:40,1,0,3
12,10,17/09/2023,07:40,1,2,1
13,21,17/09/2023,07:40,1,0,0
9,20,17/09/2023,07:40,1,1,3
20,11,17/09/2023,07:36,38,1,1
18,14,17/09/2023,07:36,38,5,1
1,17,17/09/2023,07:36,38,2,0
21,9,17/09/2023,07:36,38,2,0
8,5,17/09/2023,07:36,38,2,2
16,7,17/09/2023,07:36,38,1,0
15,2,17/09/2023,07:36,38,2,0
3,13,17/09/2023,07:36,38,2,0
12,22,17/09/2023,07:36,38,1,1
10,19,17/09/2023,07:36,38,3,0
13,1,17/09/2023,07:32,37,2,3
2,21,17/09/2023,07:32,37,1,0
5,10,17/09/2023,07:32,37,0,0
18,16,17/09/2023,07:32,37,1,3
9,12,17/09/2023,07:32,37,2,0
17,11,17/09/2023,07:32,37,0,2
14,15,17/09/2023,07:32,37,1,1
19,3,17/09/2023,07:32,37,2,2
22,20,17/09/2023,07:32,37,1,1
7,8,17/09/2023,07:32,37,0,1
20,9,17/09/2023,07:28,36,2,2
1,19,17/09/2023,07:28,36,2,2
12,2,17/09/2023,07:28,36,3,2
11,13,17/09/2023,07:28,36,0,0
10,7,17/09/2023,07:28,36,1,0
3,5,17/09/2023,07:28,36,0,1
17,22,17/09/2023,07:28,36,3,3
21,14,17/09/2023,07:28,36,1,0
16,8,17/09/2023,07:28,36,1,2
15,18,17/09/2023,07:28,36,0,0
17,2,17/09/2023,07:24,35,1,0
1,7,17/09/2023,07:24,35,0,0
20,14,17/09/2023,07:24,35,2,0
12,18,17/09/2023,07:24,35,3,2
21,15,17/09/2023,07:24,35,0,2
16,10,17/09/2023,07:24,35,2,1
13,9,17/09/2023,07:24,35,0,2
11,5,17/09/2023,07:24,35,1,0
22,19,17/09/2023,07:24,35,0,4
3,8,17/09/2023,07:24,35,2,0
17,2,17/09/2023,07:20,34,1,0
1,7,17/09/2023,07:20,34,0,0
20,14,17/09/2023,07:20,34,2,0
12,18,17/09/2023,07:20,34,3,2
21,15,17/09/2023,07:20,34,0,2
16,10,17/09/2023,07:20,34,2,1
13,9,17/09/2023,07:20,34,0,2
11,5,17/09/2023,07:20,34,1,0
22,19,17/09/2023,07:20,34,0,4
3,8,17/09/2023,07:20,34,2,0
5,22,17/09/2023,07:16,33,2,0
2,13,17/09/2023,07:16,33,0,4
15,12,17/09/2023,07:16,33,1,0
10,3,17/09/2023,07:16,33,3,1
18,20,17/09/2023,07:16,33,0,1
19,9,17/09/2023,07:16,33,4,1
14,17,17/09/2023,07:16,33,4,1
21,16,17/09/2023,07:16,33,1,1
7,11,17/09/2023,07:16,33,3,0
8,1,17/09/2023,07:16,33,1,2
11,8,17/09/2023,07:12,32,2,0
13,14,17/09/2023,07:12,32,1,1
19,2,17/09/2023,07:12,32,4,0
16,3,17/09/2023,07:12,32,2,0
9,5,17/09/2023,07:12,32,2,0
1,10,17/09/2023,07:12,32,2,1
12,21,17/09/2023,07:12,32,4,0
17,18,17/09/2023,07:12,32,1,1
20,15,17/09/2023,07:12,32,0,0
15,20,17/09/2023,07:12,32,0,0
14,19,17/09/2023,07:08,31,0,1
8,22,17/09/2023,07:08,31,0,1
21,20,17/09/2023,07:08,31,2,0
15,17,17/09/2023,07:08,31,1,1
10,11,17/09/2023,07:08,31,2,2
7,9,17/09/2023,07:08,31,3,0
18,13,17/09/2023,07:08,31,0,3
12,16,17/09/2023,07:08,31,1,1
3,1,17/09/2023,07:08,31,1,0
5,2,17/09/2023,07:08,31,0,0
11,3,17/09/2023,07:04,30,2,1
13,15,17/09/2023,07:04,30,3,0
22,10,17/09/2023,07:04,30,1,0
17,21,17/09/2023,07:04,30,1,0
20,12,17/09/2023,07:04,30,0,2
2,7,17/09/2023,07:04,30,2,3
5,14,17/09/2023,07:04,30,2,3
9,8,17/09/2023,07:04,30,2,0
19,18,17/09/2023,07:04,30,3,0
16,1,17/09/2023,07:04,30,0,0
20,16,17/09/2023,07:00,29,0,0
3,22,17/09/2023,07:00,29,2,0
21,13,17/09/2023,07:00,29,1,0
7,14,17/09/2023,07:00,29,1,2
8,2,17/09/2023,07:00,29,3,1
12,17,17/09/2023,07:00,29,2,1
10,9,17/09/2023,07:00,29,2,0
15,19,17/09/2023,07:00,29,4,1
18,5,17/09/2023,07:00,29,4,1
1,11,17/09/2023,07:00,29,1,1
5,15,17/09/2023,06:56,28,0,2
14,8,17/09/2023,06:56,28,1,0
7,18,17/09/2023,06:56,28,1,3
2,10,17/09/2023,06:56,28,2,0
16,11,17/09/2023,06:56,28,2,3
17,20,17/09/2023,06:56,28,0,1
13,12,17/09/2023,06:56,28,1,1
19,21,17/09/2023,06:56,28,3,1
9,3,17/09/2023,06:56,28,1,1
22,1,17/09/2023,06:56,28,2,2
10,14,17/09/2023,06:52,27,4,2
20,13,17/09/2023,06:52,27,2,0
15,7,17/09/2023,06:52,27,4,0
1,9,17/09/2023,06:52,27,1,2
11,22,17/09/2023,06:52,27,1,0
21,5,17/09/2023,06:52,27,2,2
12,19,17/09/2023,06:52,27,1,1
3,2,17/09/2023,06:52,27,2,0
8,18,17/09/2023,06:52,27,2,1
17,16,17/09/2023,06:52,27,1,1
19,20,17/09/2023,06:48,26,1,1
5,12,17/09/2023,06:48,26,0,3
2,1,17/09/2023,06:48,26,1,3
7,21,17/09/2023,06:48,26,2,2
9,11,17/09/2023,06:48,26,2,0
16,22,17/09/2023,06:48,26,5,0
14,3,17/09/2023,06:48,26,0,3
8,15,17/09/2023,06:48,26,1,1
13,17,17/09/2023,06:48,26,0,0
18,10,17/09/2023,06:48,26,1,1
11,2,17/09/2023,06:44,25,1,1
1,14,17/09/2023,06:44,25,0,1
22,9,17/09/2023,06:44,25,0,0
12,7,17/09/2023,06:44,25,3,0
17,19,17/09/2023,06:44,25,2,1
21,8,17/09/2023,06:44,25,0,3
13,16,17/09/2023,06:44,25,2,2
10,15,17/09/2023,06:44,25,1,2
3,18,17/09/2023,06:44,25,3,1
20,5,17/09/2023,06:44,25,3,0
10,21,17/09/2023,06:40,24,2,2
14,11,17/09/2023,06:40,24,1,1
2,22,17/09/2023,06:40,24,0,2
18,1,17/09/2023,06:40,24,0,2
5,17,17/09/2023,06:40,24,2,0
19,13,17/09/2023,06:40,24,1,0
15,3,17/09/2023,06:40,24,2,2
7,20,17/09/2023,06:40,24,1,0
16,9,17/09/2023,06:40,24,0,0
8,12,17/09/2023,06:40,24,3,1
19,16,17/09/2023,06:36,23,1,0
9,2,17/09/2023,06:36,23,2,0
22,14,17/09/2023,06:36,23,0,1
12,10,17/09/2023,06:36,23,1,1
20,8,17/09/2023,06:36,23,1,2
3,21,17/09/2023,06:36,23,2,2
17,7,17/09/2023,06:36,23,4,1
1,15,17/09/2023,06:36,23,0,1
13,5,17/09/2023,06:36,23,0,2
11,18,17/09/2023,06:36,23,0,2
7,13,17/09/2023,06:32,22,1,2
8,17,17/09/2023,06:32,22,3,0
5,19,17/09/2023,06:32,22,0,3
18,22,17/09/2023,06:32,22,0,1
14,9,17/09/2023,06:32,22,1,2
21,1,17/09/2023,06:32,22,2,1
15,11,17/09/2023,06:32,22,1,0
16,2,17/09/2023,06:32,22,3,1
10,20,17/09/2023,06:32,22,1,2
3,12,17/09/2023,06:32,22,1,2
11,21,17/09/2023,06:28,21,3,1
19,7,17/09/2023,06:28,21,2,0
2,14,17/09/2023,06:28,21,1,1
5,16,17/09/2023,06:28,21,1,1
9,18,17/09/2023,06:28,21,1,4
13,8,17/09/2023,06:28,21,1,2
17,10,17/09/2023,06:28,21,2,1
20,3,17/09/2023,06:28,21,1,2
22,15,17/09/2023,06:28,21,0,2
1,12,17/09/2023,06:28,21,0,0
16,14,17/09/2023,06:24,20,1,3
21,22,17/09/2023,06:24,20,1,0
18,2,17/09/2023,06:24,20,1,0
12,11,17/09/2023,06:24,20,1,1
3,17,17/09/2023,06:24,20,0,3
1,20,17/09/2023,06:24,20,2,2
10,13,17/09/2023,06:24,20,0,3
7,5,17/09/2023,06:24,20,2,0
15,9,17/09/2023,06:24,20,2,2
8,19,17/09/2023,06:24,20,2,1
17,1,17/09/2023,06:20,19,0,1
13,3,17/09/2023,06:20,19,2,1
22,12,17/09/2023,06:20,19,3,2
11,20,17/09/2023,06:20,19,2,0
2,15,17/09/2023,06:20,19,3,3
19,10,17/09/2023,06:20,19,0,0
9,21,17/09/2023,06:20,19,2,1
5,8,17/09/2023,06:20,19,0,3
14,18,17/09/2023,06:20,19,1,0
7,16,17/09/2023,06:20,19,1,2
8,7,17/09/2023,06:16,18,1,0
1,13,17/09/2023,06:16,18,2,0
16,18,17/09/2023,06:16,18,2,3
3,19,17/09/2023,06:16,18,1,4
10,5,17/09/2023,06:16,18,0,3
15,14,17/09/2023,06:16,18,5,0
11,17,17/09/2023,06:16,18,0,1
12,9,17/09/2023,06:16,18,2,1
21,2,17/09/2023,06:16,18,1,0
20,22,17/09/2023,06:16,18,1,2
14,21,17/09/2023,06:12,17,0,2
18,15,17/09/2023,06:12,17,3,2
2,12,17/09/2023,06:12,17,1,2
7,10,17/09/2023,06:12,17,3,0
9,20,17/09/2023,06:12,17,0,2
22,17,17/09/2023,06:12,17,0,0
8,16,17/09/2023,06:12,17,3,0
5,3,17/09/2023,06:12,17,2,0
19,1,17/09/2023,06:12,17,0,1
13,11,17/09/2023,06:12,17,0,1
12,14,17/09/2023,06:08,16,1,1
21,18,17/09/2023,06:08,16,0,1
20,2,17/09/2023,06:08,16,3,2
10,8,17/09/2023,06:08,16,0,4
16,15,17/09/2023,06:08,16,1,1
17,9,17/09/2023,06:08,16,2,1
3,7,17/09/2023,06:08,16,1,1
1,5,17/09/2023,06:08,16,3,1
22,13,17/09/2023,06:08,16,0,1
11,19,17/09/2023,06:08,16,1,2
8,3,17/09/2023,06:04,15,1,0
18,12,17/09/2023,06:04,15,1,0
14,20,17/09/2023,06:04,15,1,2
7,1,17/09/2023,06:04,15,1,3
15,21,17/09/2023,06:04,15,1,1
5,11,17/09/2023,06:04,15,1,2
9,13,17/09/2023,06:04,15,1,3
2,17,17/09/2023,06:04,15,2,2
10,16,17/09/2023,06:04,15,1,1
19,22,17/09/2023,06:04,15,1,1
12,15,17/09/2023,06:00,14,2,0
20,18,17/09/2023,06:00,14,0,0
22,5,17/09/2023,06:00,14,1,0
13,2,17/09/2023,06:00,14,2,2
9,19,17/09/2023,06:00,14,2,2
3,10,17/09/2023,06:00,14,2,2
17,14,17/09/2023,06:00,14,2,2
16,21,17/09/2023,06:00,14,0,1
1,8,17/09/2023,06:00,14,0,3
11,7,17/09/2023,06:00,14,2,0
14,13,17/09/2023,05:56,13,3,1
18,17,17/09/2023,05:56,13,2,0
21,12,17/09/2023,05:56,13,0,3
3,16,17/09/2023,05:56,13,3,0
15,20,17/09/2023,05:56,13,3,0
7,22,17/09/2023,05:56,13,1,1
10,1,17/09/2023,05:56,13,3,2
5,9,17/09/2023,05:56,13,2,0
2,19,17/09/2023,05:56,13,3,1
8,11,17/09/2023,05:56,13,4,0
17,15,17/09/2023,05:52,12,2,2
11,10,17/09/2023,05:52,12,0,1
19,14,17/09/2023,05:52,12,1,1
9,7,17/09/2023,05:52,12,2,0
20,21,17/09/2023,05:52,12,1,1
1,3,17/09/2023,05:52,12,0,1
16,12,17/09/2023,05:52,12,1,1
22,8,17/09/2023,05:52,12,0,2
13,18,17/09/2023,05:52,12,0,0
2,5,17/09/2023,05:52,12,3,0
21,17,17/09/2023,05:48,11,0,6
18,19,17/09/2023,05:48,11,0,1
7,2,17/09/2023,05:48,11,2,0
3,11,17/09/2023,05:48,11,1,1
15,13,17/09/2023,05:48,11,2,1
10,22,17/09/2023,05:48,11,1,1
14,5,17/09/2023,05:48,11,1,2
8,9,17/09/2023,05:48,11,1,1
1,16,17/09/2023,05:48,11,1,0
12,20,17/09/2023,05:48,11,1,1
13,21,17/09/2023,05:44,10,1,0
22,3,17/09/2023,05:44,10,0,5
19,15,17/09/2023,05:44,10,3,1
11,1,17/09/2023,05:44,10,1,2
17,12,17/09/2023,05:44,10,0,0
9,10,17/09/2023,05:44,10,2,2
14,7,17/09/2023,05:44,10,0,3
5,18,17/09/2023,05:44,10,2,2
16,20,17/09/2023,05:44,10,2,2
2,8,17/09/2023,05:44,10,0,2
12,13,17/09/2023,05:40,9,2,0
15,5,17/09/2023,05:40,9,1,2
11,16,17/09/2023,05:40,9,5,1
21,19,17/09/2023,05:40,9,0,4
20,17,17/09/2023,05:40,9,1,2
3,9,17/09/2023,05:40,9,2,1
1,22,17/09/2023,05:40,9,3,1
10,2,17/09/2023,05:40,9,3,0
18,7,17/09/2023,05:40,9,1,1
8,14,17/09/2023,05:40,9,3,2
13,20,17/09/2023,05:36,8,3,0
18,8,17/09/2023,05:36,8,0,1
5,21,17/09/2023,05:36,8,0,1
2,3,17/09/2023,05:36,8,3,1
7,15,17/09/2023,05:36,8,1,2
16,17,17/09/2023,05:36,8,1,1
9,1,17/09/2023,05:36,8,0,3
22,11,17/09/2023,05:36,8,0,2
14,10,17/09/2023,05:36,8,3,1
19,12,17/09/2023,05:36,8,2,2
17,13,17/09/2023,05:32,7,2,1
12,5,17/09/2023,05:32,7,2,1
15,8,17/09/2023,05:32,7,2,2
20,19,17/09/2023,05:32,7,1,2
21,7,17/09/2023,05:32,7,2,0
11,9,17/09/2023,05:32,7,4,0
22,16,17/09/2023,05:32,7,1,1
10,18,17/09/2023,05:32,7,1,0
3,14,17/09/2023,05:32,7,2,0
1,2,17/09/2023,05:32,7,1,0
2,11,17/09/2023,05:28,6,0,0
16,13,17/09/2023,05:28,6,1,0
19,17,17/09/2023,05:28,6,0,1
5,20,17/09/2023,05:28,6,2,0
14,1,17/09/2023,05:28,6,2,0
9,22,17/09/2023,05:28,6,2,0
8,21,17/09/2023,05:28,6,3,1
7,12,17/09/2023,05:28,6,2,1
18,3,17/09/2023,05:28,6,1,2
15,10,17/09/2023,05:28,6,5,1
20,7,17/09/2023,05:24,5,1,1
11,14,17/09/2023,05:24,5,2,0
17,5,17/09/2023,05:24,5,1,0
13,19,17/09/2023,05:24,5,0,3
1,18,17/09/2023,05:24,5,0,1
21,10,17/09/2023,05:24,5,1,2
9,16,17/09/2023,05:24,5,0,1
12,8,17/09/2023,05:24,5,1,1
3,15,17/09/2023,05:24,5,1,1
22,2,17/09/2023,05:24,5,1,1
8,20,17/09/2023,05:20,4,2,3
10,12,17/09/2023,05:20,4,0,0
15,1,17/09/2023,05:20,4,1,0
18,11,17/09/2023,05:20,4,2,1
14,22,17/09/2023,05:20,4,1,1
21,3,17/09/2023,05:20,4,0,1
7,17,17/09/2023,05:20,4,1,2
5,13,17/09/2023,05:20,4,3,2
2,9,17/09/2023,05:20,4,0,1
16,19,17/09/2023,05:20,4,0,2
12,3,17/09/2023,05:16,3,2,1
11,15,17/09/2023,05:16,3,0,1
2,16,17/09/2023,05:16,3,0,0
22,18,17/09/2023,05:16,3,3,0
19,5,17/09/2023,05:16,3,1,1
20,10,17/09/2023,05:16,3,0,2
9,14,17/09/2023,05:16,3,0,0
1,21,17/09/2023,05:16,3,4,1
13,7,17/09/2023,05:16,3,1,1
17,8,17/09/2023,05:16,3,2,0
7,19,17/09/2023,05:12,2,4,2
10,17,17/09/2023,05:12,2,0,0
16,5,17/09/2023,05:12,2,2,0
15,22,17/09/2023,05:12,2,3,0
14,2,17/09/2023,05:12,2,1,0
21,11,17/09/2023,05:12,2,2,1
12,1,17/09/2023,05:12,2,2,0
3,20,17/09/2023,05:12,2,1,1
18,9,17/09/2023,05:12,2,0,0
8,13,17/09/2023,05:12,2,3,2
2,18,17/09/2023,05:08,1,1,0
20,1,17/09/2023,05:08,1,1,1
17,3,17/09/2023,05:08,1,1,1
11,12,17/09/2023,05:08,1,2,1
14,16,17/09/2023,05:08,1,1,0
